Country Name,ISO,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Lithuania,LTU,103.1488037,103.1041489,102.963089,103.9702911,102.8445587,102.0287476,101.1044464,99.49926758,99.9498291,100.4215012,101.2518387,101.8544083,101.7545776,101.5755692,102.0892563,102.8917999,103.8747482,104.2653427,
Luxembourg,LUX,100.1294327,100.3160172,99.41078949,100.1533966,100.8089828,101.4662476,101.5227814,100.5730133,,97.56551361,96.55314636,97.17508698,96.83534241,97.5230484,98.97225189,100.7897873,102.2859497,103.2763367,
Latvia,LVA,103.4118271,104.0202713,105.0161514,105.4905777,104.8439789,104.2619934,104.2133636,103.5485992,102.9180984,102.9586029,102.2856522,101.0487137,100.3862686,99.85282135,99.39331818,99.19854736,99.36784363,99.61438751,
"Macao SAR, China",MAC,102.6250076,102.9372177,101.1852493,100.9417725,99.97860718,98.5419693,99.993927,99.41629028,96.26270294,94.9250412,94.6516037,94.54347992,95.17102814,97.37212372,99.3445816,101.5285416,101.4302521,100.4093704,101.34272
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,
Morocco,MAR,97.40866089,102.4284515,105.0037613,105.4449387,105.9290314,105.872673,107.7491074,107.3729019,107.1719894,109.7062378,110.7424774,110.7162476,110.3044586,109.9576111,109.5239716,110.3957825,112.4021606,113.8765793,114.764679
Monaco,MCO,,,,,,,,,,,,,,,,,,,
Moldova,MDA,99.36110687,99.47888947,99.48654175,99.82285309,97.89131165,96.65267181,94.41767883,94.02986908,93.57756042,93.54077911,93.60298157,93.79797363,93.76831055,93.06421661,92.41278076,91.75292206,91.25052643,90.61875916,89.5235672
Madagascar,MDG,102.5348206,103.3005295,118.2547379,134.4923553,138.8994751,138.4058075,139.2367706,142.0048981,149.3074951,143.7180481,143.4118958,143.9781342,143.894455,145.2478638,147.3141937,143.8241882,,142.5342865,134.0614624
Maldives,MDV,126.1813889,124.1395569,123.9351883,122.8363037,117.0428314,116.5616837,113.1671982,111.8310699,110.7104797,,,,,,101.5349426,99.42769623,97.10980225,96.59713745,98.03816223
Middle East & North Africa,MEA,97.78526,99.0424,99.99069,100.2616,100.1153,100.8052,101.6719,102.2396,102.9486,103.7615,103.7534,105.7775,106.5083,104.7634,104.3366,104.2596,104.1342,104.2292,104.272
Mexico,MEX,109.0721893,109.4250031,109.5061417,108.9991837,108.6008377,108.1747665,108.7997131,109.4244232,110.5452805,110.6334915,110.5407562,110.4134521,109.4414825,108.0057526,106.6061096,106.2777328,105.7700119,105.0280685,
Marshall Islands,MHL,,123.0261307,110.9457092,120.1923065,113.4027863,110.9025116,104.5963821,101.3855133,98.11894226,,94.73451233,,,,87.51461029,84.74015808,,,79.55570221
Middle income,MIC,102.529,102.4396,103.9391,104.1158,104.1199,103.8545,104.4833,104.3455,104.1911,104.0666,104.479,105.1221,104.8662,103.1475,102.9654,104.8754,104.5376,101.0949,101.5616
North Macedonia,MKD,95.57156372,94.87805939,93.17681122,93.0539093,93.55592346,92.65841675,92.18058014,87.66214752,87.47355652,87.38520813,,87.13288116,90.95458984,91.40603638,93.89246368,,97.12595367,98.17537689,
Mali,MLI,62.52825165,66.16889954,67.69084167,70.75469208,73.93554688,76.76000977,79.28751373,81.27266693,82.71041107,83.42733002,84.19554901,80.90805054,76.06292725,77.07611084,75.68318176,77.17025757,80.17077637,75.6006012,
Malta,MLT,106.4106598,104.9765778,103.0750198,102.7350616,100.2404709,101.1011276,100.8962936,101.0073624,96.80634308,101.7304611,101.2149963,100.7825928,101.7069397,102.8234634,103.549202,103.9727402,104.9983673,106.6741714,
Myanmar,MMR,97.12609863,97.10212708,98.86145782,98.84651947,98.13961029,97.78436279,97.87497711,98.96247101,97.98310852,98.11195374,,,,101.8312073,,108.9044418,112.2236481,112.3066711,
Middle East & North Africa (excluding high income),MNA,98.45862,99.6984,100.6017,100.7567,100.442,101.0686,101.7798,102.2423,102.8781,103.5902,103.5448,105.5107,105.8534,103.6596,103.7642,104.1421,104.4766,104.6112,104.6239
Montenegro,MNE,,,107.3564835,108.1860733,112.6967087,116.9968567,119.2956238,121.9046402,115.8393707,110.4346695,98.31417084,97.3309021,,,95.40309143,95.94374847,98.11321259,100.0025482,100.6333771
Mongolia,MNG,101.4243469,102.0709686,105.4134064,108.5348129,97.97884369,100.7999496,100.0196533,103.5207672,114.5191269,125.7480392,122.08741,116.793129,108.6922989,101.3348236,100.3623734,102.9698029,102.9340897,104.0403595,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,82.17198181,84.97400665,,93.8334198,100.3716202,102.4307327,108.1822205,112.0519333,111.9049683,112.5325775,108.2197418,106.9017868,107.8553925,107.5980225,108.6291428,108.6465607,107.8132477,112.6049805,116.3811417
Mauritania,MRT,82.72750092,84.64839935,87.07692719,93.78127289,93.68157196,96.24397278,97.59924316,93.27761841,98.58065796,99.67791748,98.21159363,98.89454651,99.02223206,100.4021225,104.5110321,96.83441925,96.65904236,99.89176178,100.4086304
Mauritius,MUS,102.369812,101.5014572,101.4146194,102.042038,103.2255402,103.9352264,103.5874863,103.788002,102.7884598,102.7860184,102.9893799,102.9983902,101.9550476,102.4473419,102.9205399,102.4534073,101.525238,101.1075974,99.52056122
Malawi,MWI,143.9592133,140.3677368,,132.8089447,130.4824371,129.7727356,126.5521774,133.6264954,131.9591217,138.7514648,140.6201935,141.4354858,146.9149475,147.3957825,146.3968201,144.5329437,145.4888763,142.4578247,144.8109894
Malaysia,MYS,98.07514954,96.59542084,97.37120819,99.72312164,99.99204254,98.69442749,97.95005798,97.9803009,98.65876007,99.75794983,101.0802917,102.7418137,104.6601563,104.3613663,103.8186722,104.9991837,105.2916031,,
North America,NAC,101.2257,99.85669,100.9265,100.9968,101.4657,101.9039,102.7303,102.7858,101.9413,100.193,99.29138,99.19391,99.52777,99.82692,100.4822,101.334,101.7452,101.278,101.2778
Namibia,NAM,115.2512665,115.9949722,116.0215073,113.6032562,113.3032532,112.3839569,114.2814102,114.0259018,114.4953766,115.1931305,,118.8832016,121.060173,,,,124.1791687,124.2483902,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,
Niger,NER,35.37176132,39.53921127,42.72101974,46.64089966,48.35649109,48.98725891,51.37997055,55.2114296,59.01190186,62.70835876,66.51894379,68.39437103,69.14922333,69.57597351,71.59590912,73.43232727,74.73619843,,66.4154129
Nigeria,NGA,96.3755722,98.00531006,99.46705627,100.6769867,101.3650818,102.1081314,93.31004333,84.13864136,85.38784027,85.11785126,90.67124176,92.09114075,94.11853027,90.10355377,,84.72563934,,,
Nicaragua,NIC,107.4924088,114.5424728,115.5194702,118.1110611,119.4757538,123.8070068,123.147583,122.7713165,,120.6404266,,,,,,,,,
Netherlands,NLD,107.5943909,107.4583969,107.4945679,106.8911972,106.7393265,107.0443497,107.7290573,108.270752,108.4438019,108.2760773,107.4965897,105.8301086,,,102.6976013,103.2867584,104.2296219,105.2210312,
Norway,NOR,100.8646698,100.1994934,99.98497772,99.35220337,98.5114975,98.59500885,99.07672882,99.26473236,99.1556778,99.08011627,99.40241241,99.88345337,100.2235565,99.82749176,99.90493011,100.2258835,100.2602081,100.0776291,
Nepal,NPL,112.24543,117.2516327,114.8427429,115.7796783,114.5092697,127.2197418,127.2952728,125.2733078,137.6799164,144.4519348,149.9567566,148.1898346,145.3626251,143.2478943,144.1776733,144.4888458,143.9195404,,142.1434631
Nauru,NRU,112.4391937,109.5871201,97.10452271,109.448822,131.5904083,102.2010269,91.34615326,93.58209229,,,,99.77046967,,116.4575577,,126.4335709,,,121.7049179
New Zealand,NZL,97.79586792,97.38498688,98.43256378,98.53341675,99.71794891,100.180191,100.6034775,100.9797516,101.0633163,101.110939,99.77765656,98.34792328,97.94400024,97.62129974,97.94277954,98.82144928,99.97476196,101.0714188,
OECD members,OED,103.376,102.983,103.1208,103.4419,103.8413,104.0237,104.5422,104.753,104.4804,103.8379,103.3998,103.054,103.6754,102.9742,102.6728,102.6303,102.2445,102.0227,102.4718
Oman,OMN,93.01798248,92.71775818,91.91731262,,92.63619995,91.68849945,93.70793915,95.9779129,103.1522522,,102.5503922,104.6121063,109.1066437,109.6953888,108.3045731,108.2739029,106.3646927,103.3920593,102.9397202
Other small states,OSS,104.5136,105.3994,106.1769,106.6763,107.1443,108.2525,108.2689,108.8712,108.7822,108.9663,108.8461,108.488,107.9204,107.9237,108.0926,107.9779,108.1045,108.0948,108.3279
Pakistan,PAK,70.79136658,70.89489746,72.72244263,77.11121368,81.27757263,77.92784882,83.10394287,83.24307251,83.89859772,84.59361267,80.85917664,80.37718964,79.65857697,84.30747223,85.08992004,91.31745911,90.58917236,94.32820129,95.36158752
Panama,PAN,106.8896484,108.8378372,107.5375595,108.6108017,107.2101974,107.4427567,108.5340805,107.4014435,105.7311096,105.110611,104.5326996,103.2911835,102.2057724,99.13536835,96.07713318,93.12197876,94.38598633,,
Peru,PER,116.7372437,116.1669998,114.6099472,113.8538971,113.7267227,113.9145279,114.3493729,111.3989334,110.1658401,109.8698883,108.0122604,102.4093475,103.7429504,101.1356735,100.2368469,103.0602798,103.5195694,106.9451218,113.4772263
Philippines,PHL,108.7248383,108.0192337,107.8690033,106.856987,105.9753418,103.9451904,104.2241974,105.8078537,107.7615814,,,,,113.0535202,112.2509308,110.1739273,107.5097733,101.8622208,
Palau,PLW,,,113.2344589,109.9585114,115.1147995,116.5260162,120.9083786,,,,,,113.1326904,112.5686798,,,,,
Papua New Guinea,PNG,59.70505142,57.84833145,54.60187149,54.55796814,55.6048317,54.09698868,,57.95455933,,,,101.8753204,,,,108.5458603,,,
Poland,POL,98.12753296,97.06549072,96.0068512,95.18025208,94.52987671,94.56269073,94.68036652,94.79737091,95.52590942,96.52896118,97.48153687,99.98213196,100.3344498,100.1411438,,,100.0158997,96.88519287,
Pre-demographic dividend,PRE,82.52131,86.83486,90.97979,93.28959,94.35582,95.93233,95.77681,96.43073,96.80024,96.94433,98.18745,99.31634,99.50835,98.88629,96.74556,97.03367,97.36432,97.93528,98.33512
Puerto Rico,PRI,,,,,,,,,96.70388794,97.41121674,89.72270966,91.09880829,90.86943817,90.45334625,89.06150818,83.03671265,,82.21172333,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,99.3855896,,,,,,,,,89.31642151,
Portugal,PRT,122.9348373,119.0269012,119.4627609,118.5691223,118.0815201,118.0026016,117.0054321,115.6899109,113.1733398,111.5892181,110.7699203,109.6174774,109.5183105,108.1025925,106.9626312,105.7375183,106.1831284,106.8267288,
Paraguay,PRY,117.9473724,116.5694733,112.4251022,111.0786591,110.9273529,108.182518,106.0735779,104.266922,102.9180908,102.6454773,101.5127182,104.3731689,,,,,,,
West Bank and Gaza,PSE,95.26217651,93.35211182,91.70967865,88.50025177,88.22531891,87.16483307,87.25618744,88.53648376,89.61544037,91.32157135,93.12973022,95.78309631,96.44393158,97.72579193,97.51142883,97.45101166,98.91652679,98.60411072,97.7313385
Pacific island small states,PSS,104.5097,106.4168,108.5322,109.7941,109.887,110.314,108.2784,108.5847,108.4716,110.671,110.6685,110.0797,110.7077,109.8167,108.4321,108.5833,108.974,108.2748,109.7162
Post-demographic dividend,PST,101.9519,101.3697,101.0624,101.4139,102.176,102.2845,102.7178,102.8405,102.4179,101.6664,101.283,101.1694,101.4285,100.9584,100.7063,100.9938,101.0118,100.8239,101.5091
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,
Qatar,QAT,104.5981979,108.2827835,111.2965927,106.0634613,106.1692276,97.01275635,105.5746002,104.4844208,105.0968475,102.5699387,103.9405136,101.287262,97.62521362,99.05126953,102.5765228,103.0326385,103.2807388,103.8424377,103.538063
Romania,ROU,96.75959778,100.3703766,104.7155533,111.8121109,109.7396622,105.8492126,104.4412918,99.51621246,99.84014893,99.96772003,99.60193634,98.58544159,,,89.17204285,86.9076767,85.15087128,87.32537842,
Russian Federation,RUS,106.0829468,113.9455414,121.0511475,,95.22628784,94.99945831,95.68132782,97.58451843,99.36152649,,101.0762329,101.0206299,99.76957703,97.69432068,99.07290649,99.81439209,102.5824585,104.6788177,
Rwanda,RWA,109.921257,113.0497437,120.3233871,128.6686554,133.6131134,142.5975342,148.463501,147.7461395,149.2713623,148.2302856,147.7075806,147.5659637,144.3056641,140.3875275,139.6243591,141.2786865,137.6818085,133.0415497,131.3118744
South Asia,SAS,90.5795,92.22427,98.76009,100.9403,102.6773,104.0014,105.8047,106.1023,105.6865,106.0378,105.8593,106.9253,107.3423,105.9299,106.3517,111.4328,110.0927,99.5641,99.30749
Saudi Arabia,SAU,,,,,95.70171356,,100.4378204,102.7198105,104.6694183,106.6224289,106.6213837,110.0609512,116.4160767,119.0326691,110.3930206,105.1270599,99.45812225,99.76989746,100.712738
Sudan,SDN,59.73646164,59.8157692,61.09540176,62.22172165,63.33871841,67.7927475,67.29325104,72.81980133,72.34951782,71.72598267,69.47705078,70.88316345,72.01493835,72.26756287,73.14597321,75.90737152,76.81606293,,
Senegal,SEN,71.21804047,72.17027283,76.04981995,78.12049103,79.93450165,80.02203369,83.55874634,84.08725739,83.89463043,84.03488159,86.98812866,86.80445862,84.59472656,85.57350159,84.93398285,,,,82.07385254
Singapore,SGP,,,,,,,,,,,,,,,,100.7732086,100.6269531,100.2618713,
Solomon Islands,SLB,,94.82241821,,,100.6231766,106.1911621,107.2563477,,,114.6561432,115.6261368,112.8037033,114.0075073,113.4294281,113.5938568,114.3742676,112.6239014,106.2064896,
Sierra Leone,SLE,72.87274933,,,,,,,,,,113.7810516,116.5875778,118.2061005,,116.0991287,118.2467804,124.4762878,112.75457,143.725174
El Salvador,SLV,112.639122,113.4017563,115.4849701,118.1710205,118.2068481,117.6826401,123.4958191,115.9236603,114.7488174,114.9729919,114.1625671,112.3888016,109.69133,106.2758102,102.6575699,99.80045319,96.1506424,94.82711029,
San Marino,SMR,,,,93.89214325,,,,116.088562,115.2093964,112.9656219,108.3911209,106.7842636,,,,,,108.0840225,104.4219818
Somalia,SOM,,,,,,,23.36354065,,,,,,,,,,,,
Serbia,SRB,102.5208511,102.1195221,101.065239,101.5549393,102.7470932,101.8395462,101.062149,100.6295776,97.68579865,95.89575958,101.4934464,100.571312,100.8955383,101.1311569,101.3429184,100.5712738,100.3129272,100.3019333,99.64470673
Sub-Saharan Africa (excluding high income),SSA,84.22,86.55537,89.22232,91.28795,93.63968,95.42064,96.18989,97.35141,97.59135,97.36126,98.75033,99.58466,99.84351,99.41838,98.02142,98.1838,98.32237,98.5595,98.92216
South Sudan,SSD,,,,,,,,,,,90.05068207,,,,72.98990631,,,,
Sub-Saharan Africa,SSF,84.24279,86.57376,89.23679,91.29973,93.64996,95.42921,96.19705,97.35746,97.5962,97.36629,98.75419,99.58765,99.84532,99.42065,98.0247,98.1864,98.32414,98.56087,98.92252
Small states,SST,103.7174,104.2127,104.9511,105.6061,105.837,106.7843,106.2789,107.1673,107.1351,107.2583,107.4099,107.1768,106.8051,106.654,106.7563,106.6186,106.631,106.6432,106.6048
Sao Tome and Principe,STP,,120.6455688,123.368927,124.5931778,125.6308823,,119.4029312,120.0987778,120.0660934,116.5920486,116.00737,107.5797501,107.0750427,103.9321365,105.2665863,106.1885376,106.7915421,,
Suriname,SUR,106.0747833,104.1210632,,,105.0330963,105.8122177,104.2104111,111.6970215,114.1512604,114.0403595,112.2363129,112.7073288,112.8360825,113.331192,115.803627,115.5469894,110.557518,108.8421173,109.2274399
Slovak Republic,SVK,101.5613708,99.50023651,98.50421906,97.74490356,98.21761322,100.5884628,103.0001678,103.9499969,102.9431229,101.4480209,100.3039627,100.5292435,100.5876083,99.76804352,98.49299622,97.85217285,98.73204803,99.70799255,
Slovenia,SVN,101.1889038,105.2309036,110.7627487,98.99279785,100.5374603,101.8475189,98.27503204,98.61309814,99.13549042,99.4963913,99.85340881,100.2944794,99.94418335,99.71508789,99.9498291,99.8380127,100.3967438,102.0622177,
Sweden,SWE,109.6605377,108.5017471,107.28479,97.31768036,95.80499268,95.64808655,96.69780731,98.71492004,99.90296173,101.4376373,100.4284592,101.9239273,120.4247513,120.8581085,122.9374466,124.8510513,126.5753784,128.6435394,
Eswatini,SWZ,104.9925995,103.3184586,103.274971,108.8858185,111.7737885,117.6380768,120.2662125,,120.0154572,124.9071884,124.4922333,123.6505127,121.9403763,120.7231216,119.2153778,116.7950134,115.160141,114.6936188,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,120.3423996,,128.1631165,,,,,
Seychelles,SYC,105.0472488,105.4575272,106.268219,102.5800476,109.1297073,107.256813,107.7035217,107.7112579,107.8404388,110.4317932,110.468811,109.2678604,106.8422318,105.5582199,104.3731079,101.9006729,99.84532166,100.3794937,100.363678
Syrian Arab Republic,SYR,109.5928726,111.7621231,121.4579926,120.9670029,120.4333115,117.9323502,116.1633911,115.484993,114.9330521,116.8237915,121.5973206,128.4602661,81.66355133,,,,,,
Turks and Caicos Islands,TCA,96.07064056,89.15310669,71.6831665,80.1590271,80.90379333,,,,90.68380737,,,,,74.41664124,74.20098114,,,116.5663605,
Chad,TCD,66.05162048,69.77352905,71.66938782,75.07610321,71.61457062,70.92913818,69.78533173,77.72064972,81.97505951,81.91847992,88.64547729,92.89533234,100.1327515,101.5848312,91.58312988,86.84687042,78.57404327,89.73428345,89.19113922
East Asia & Pacific (IDA & IBRD countries),TEA,109.9993,108.5244,107.0696,105.6673,104.0444,101.9412,102.3124,102.2998,102.1736,101.9319,102.2602,102.9786,102.6292,100.4986,100.7623,101.6304,102.2683,102.4399,103.7054
Europe & Central Asia (IDA & IBRD countries),TEC,103.9793,105.8948,104.1085,102.2685,99.90343,99.01219,99.13135,99.29962,99.03711,99.68335,100.2099,100.084,102.0411,101.2339,99.70519,99.81553,98.351,98.8625,98.74127
Togo,TGO,118.4090271,120.3363113,117.6492691,116.1687317,114.6291122,117.7463837,111.0868607,111.2932892,125.1506805,127.3374329,124.7091217,127.21418,127.4331818,123.9458313,128.0440063,125.1071472,124.3509674,123.7646332,124.3186111
Thailand,THA,97.08287811,98.66970062,,101.4206924,101.9233398,101.8130722,101.3794937,100.8284378,99.17333221,96.85813904,96.75588226,97.02944946,96.91784668,102.110878,100.6508636,100.7575302,99.62503052,99.77436066,101.0526733
Tajikistan,TJK,95.75475311,97.00953674,99.01869202,98.93096161,100.124527,100.5218277,99.60250092,101.4871674,101.1125031,101.4984665,100.8000031,100.8560028,100.7993469,98.27899933,97.60878754,97.98573303,100.8574371,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,117.9140472
Latin America & the Caribbean (IDA & IBRD countries),TLA,119.9433,119.5983,117.9561,116.6616,116.4042,115.9084,115.8592,116.2833,116.3957,115.2191,116.1122,115.7514,111.0178,110.1723,109.2164,109.0869,109.1698,108.9413,109.516
Timor-Leste,TLS,120.6101532,116.0535507,112.7233887,110.0915604,105.1999969,,,117.9005966,122.012619,122.6827927,126.6274033,126.9725571,127.4477005,127.8435593,128.213913,125.7212524,119.7651291,115.3078079,112.4829788
Middle East & North Africa (IDA & IBRD countries),TMN,98.49415,99.77179,100.7096,100.9073,100.5863,101.2337,101.9538,102.4073,103.0406,103.7397,103.6708,105.6276,105.9628,103.727,103.8354,104.2183,104.54,104.6797,104.7025
Tonga,TON,108.8509674,109.3041077,115.262207,111.5580215,111.8319092,111.3294296,110.5135803,108.2132187,107.7741165,108.3611984,110.1176605,113.7666779,115.3218765,115.7121582,116.3389664,,,,
South Asia (IDA & IBRD),TSA,90.5795,92.22427,98.76009,100.9403,102.6773,104.0014,105.8047,106.1023,105.6865,106.0378,105.8593,106.9253,107.3423,105.9299,106.3517,111.4328,110.0927,99.5641,99.30749
Sub-Saharan Africa (IDA & IBRD countries),TSS,84.24279,86.57376,89.23679,91.29973,93.64996,95.42921,96.19705,97.35746,97.5962,97.36629,98.75419,99.58765,99.84532,99.42065,98.0247,98.1864,98.32414,98.56087,98.92252
Trinidad and Tobago,TTO,101.1227493,96.51612091,100.5296097,101.7125778,99.25540924,,104.6389389,106.3805618,106.5944672,106.210083,,,,,,,,,
Tunisia,TUN,114.8478394,114.3015366,113.5702896,112.5584488,111.598587,109.6534195,105.8449173,104.7988586,105.3867264,107.1921387,107.7987518,109.8974533,111.3901062,113.3336182,114.5549393,114.9201736,115.6496124,115.4459686,
Turkey,TUR,105.7001419,106.6611633,103.4278336,103.2873993,103.1762619,102.6258469,102.9047165,102.5036697,100.1271591,101.2989807,101.0495605,98.63050079,107.1542816,106.3129501,103.027298,100.9476471,93.15498352,94.9104538,
Tuvalu,TUV,111.7462769,101.5031586,106.2450638,109.773262,111.5384598,110.5223312,,,,,,,,96.14344025,99.79878998,88.09049225,,86.02989197,108.8330078
Tanzania,TZA,74.75267792,89.36427307,95.78856659,101.1153717,105.4105377,109.03759,111.3352203,112.4155121,106.6627808,102.8416672,97.20787048,94.17553711,90.0418396,86.78849792,84.67946625,85.29785919,89.21768188,94.16869354,98.76699829
Uganda,UGA,133.726944,137.7449951,138.2752228,129.4098358,122.9311905,121.5871811,120.661377,123.5147476,124.6847,121.9823074,114.3166428,113.9003983,112.0489273,,102.6483994,104.0006638,102.7047119,,
Ukraine,UKR,119.0767365,124.9207535,97.30142975,96.65634155,106.4425201,100.0811462,98.02895355,96.91538239,96.82164001,98.8184433,100.6326065,100.8658829,101.1218185,99.04093933,,,,,
Upper middle income,UMC,112.0108,111.2483,109.9738,108.2478,106.7105,105.1369,105.503,105.5228,105.3021,104.4645,104.6425,104.7702,103.8858,101.7473,101.749,102.3404,102.8217,103.1875,104.1253
Uruguay,URY,108.3884506,110.280983,111.2917099,112.8315735,114.1857529,115.7001495,115.1819229,114.4937134,113.9993668,112.8251419,113.2549591,112.0101395,111.701561,111.3333511,111.0404816,109.7077789,108.4594421,106.0172272,
United States,USA,101.3261337,99.87940216,101.1139603,101.2496567,101.8740234,102.2010422,103.0932083,103.2348709,102.2119064,100.3334732,99.38987732,99.16532135,99.45543671,99.67337799,100.2999115,101.3628616,101.8214417,101.2565613,
Uzbekistan,UZB,99.48242188,98.43727112,97.28211975,96.81288147,97.04586029,96.20152283,94.58911133,93.50753021,92.81301117,93.93174744,94.53816223,96.31838989,97.63627625,98.47447205,99.93193054,101.5724869,103.6549225,104.2329788,102.2214813
St. Vincent and the Grenadines,VCT,118.4973297,114.4715195,119.3401718,114.0330276,118.1084671,,109.2155838,109.1036835,108.1616364,109.1080933,105.921051,112.2754211,111.8057785,110.5284805,110.2202377,109.9716263,110.6617966,113.4043732,
"Venezuela, RB",VEN,104.2856522,106.681633,104.7528915,104.6001129,104.1765594,103.9470291,105.7562714,103.0212326,103.3525009,102.7558212,102.4188614,102.3112106,102.5727386,101.3407135,100.9366684,98.9773407,97.15033722,,
British Virgin Islands,VGB,105.6740265,108.8690872,108.6786575,110.5716476,112.3255768,110.8877106,112.4907608,,109.1416626,,103.4619217,103.5679169,105.7908707,111.3489609,118.5315933,122.2386398,128.8253479,102.5547409,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,106.5501328,103.0718613,100.2129593,98.92958832,97.72135162,98.12531281,99.78874207,101.6587524,102.3212509,105.7091675,107.193718,107.7544022,108.4108963,110.329628,109.8869934,111.2049179,109.1508331,110.5948105,115.435173
Vanuatu,VUT,120.889389,121.655838,125.1127625,121.2008133,117.699173,111.7476807,112.6109238,113.9849625,113.6682205,122.4828033,,,118.3271713,,109.2918701,,,,
World,WLD,99.58042,99.85798,101.4003,101.8936,102.2071,102.2951,103.0686,103.4302,103.3128,103.1647,103.4997,104.1786,104.0191,102.7751,102.4431,103.9168,103.691,101.1662,101.5937
Samoa,WSM,100.2815781,104.9573669,107.4780273,109.0111237,109.3786392,108.6094589,107.8783798,,106.2466431,110.7440109,107.8095093,107.3651962,,107.8500214,106.3727875,107.2581406,108.5488434,110.5242081,115.1093597
Kosovo,XKX,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,77.97483063,79.80290222,82.94773865,86.38352203,89.11940002,,,90.2305603,,91.74582672,95.72290802,95.09768677,98.17310333,,,93.63748169,,,
South Africa,ZAF,101.9904633,103.9684525,105.4263687,106.4466324,105.9482727,106.2500916,108.0247498,107.5263977,106.3416977,104.7293777,103.4183884,103.2292023,102.6704025,102.7049637,105.5703888,103.1849594,100.8647308,98.53890228,
Zambia,ZMB,78.96779633,82.03743744,,100.9711609,112.0946121,113.3967285,114.4175415,115.2900696,108.6362381,106.9787674,108.068512,108.1296463,102.7136688,104.3319931,101.4604797,98.60697937,98.71552277,,
Zimbabwe,ZWE,110.2545395,105.3282013,104.3306503,,,,,,,,,112.5167923,109.8927917,,,,,,
